Order_ID,Origin_City,Destination_City,Distance_km,Vehicle_Type,Delivery_Mode,Weather,Expected_Delivery_Days,Actual_Delivery_Days,Warehouse_ID,Warehouse_Region,Warehouse_Capacity,Warehouse_Handles_Fragile,Warehouse_Cold_Storage,Product_Name,Product_Category,Weight_kg,Stock_Quantity,Reorder_Level,In_Stock,Low_Stock_Alert,Packaging_Type,Packaging_Cost_LKR,Fragile,Requires_Cold_Storage,Total_Cost_LKR,Order_Date,Delivery_Status,On_Time
SL00746,Batticaloa,Negombo,276,Van,Standard,Clear,2,2,WH008,Eastern,2500,No,No,Auto Spare Parts,Auto Parts,25.0,360,50,Yes,No,Reinforced carton,450,No,No,7650.0,2025-02-08,Delivered,1
SL00747,Matara,Kandy,194,Motorbike,Economy,Cloudy,4,4,WH009,Southern,3000,Yes,No,Mobile Phone,Electronics,0.3,104,100,Yes,No,Anti-static box with foam,600,Yes,No,4350.0,2024-11-12,Delivered,1
SL00748,Gampaha,Chilaw,75,Lorry,Same-Day,Rainy,1,1,WH002,Western,6000,Yes,No,Furniture Set,Furniture,80.0,297,50,Yes,No,Corner guards and blankets,700,No,No,8760.0,2025-08-06,Failed,0
SL00749,Galle,Gampaha,156,Motorbike,Same-Day,Clear,1,1,WH004,Southern,4500,Yes,No,Documents Package,Documents,0.5,292,20,Yes,No,Padded envelope,150,No,No,6750.0,2024-07-29,Delivered,1
SL00750,Negombo,Kalutara,92,Motorbike,Same-Day,Foggy,1,1,WH010,Western,4000,Yes,Yes,Medicine Pack,Pharmacy,0.5,225,50,Yes,No,Sealed insulated pack,500,No,Yes,5050.0,2024-12-14,Delivered,1
SL00751,Kandy,Hambantota,183,Three Wheeler,Same-Day,Foggy,1,2,WH003,Central,5000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,151,10,Yes,No,Poly mailer bag,120,No,No,8540.0,2024-10-19,Delivered,0
SL00752,Kandy,Kurunegala,42,Three Wheeler,Same-Day,Rainy,1,1,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,228,100,Yes,No,Corner guards and blankets,700,No,No,3470.0,2024-11-29,Delivered,1
SL00753,Colombo,Monaragala,290,Van,Same-Day,Cloudy,1,1,WH001,Western,10000,Yes,Yes,Dining Table,Furniture,35.0,183,20,Yes,No,Corner guards and blankets,700,No,No,15900.0,2024-09-21,Delivered,1
SL00754,Gampaha,Kandy,96,Motorbike,Express,Rainy,1,1,WH002,Western,6000,Yes,No,Glass Vase Set,Fragile Items,4.0,320,20,Yes,No,Bubble wrap and double box,850,Yes,No,4470.0,2025-05-31,Delivered,1
SL00755,Gampaha,Matara,182,Motorbike,Same-Day,Cloudy,1,1,WH002,Western,6000,Yes,No,Glass Vase Set,Fragile Items,4.0,228,10,Yes,No,Bubble wrap and double box,850,Yes,No,8350.0,2024-08-27,Delivered,1
SL00756,Jaffna,Ampara,415,Lorry,Same-Day,Rainy,2,2,WH005,Northern,3500,No,No,Refrigerator,Appliances,55.0,353,20,Yes,No,Wooden crate,1200,No,No,22060.0,2025-04-01,Delivered,1
SL00757,Matara,Trincomalee,391,Van,Express,Cloudy,2,2,WH009,Southern,3000,Yes,No,Washing Machine,Appliances,40.0,106,20,Yes,No,Wooden crate,1200,No,No,16770.0,2025-07-22,Delivered,1
SL00758,Colombo,Kandy,115,Van,Economy,Foggy,4,5,WH001,Western,10000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,105,10,Yes,No,Reinforced carton,450,No,No,3440.0,2024-09-13,Delivered,0
SL00759,Kurunegala,Chilaw,81,Motorbike,Express,Foggy,1,2,WH006,North Western,4000,Yes,No,Glass Vase Set,Fragile Items,4.0,164,10,Yes,No,Bubble wrap and double box,850,Yes,No,4040.0,2024-11-03,Delivered,0
SL00760,Anuradhapura,Monaragala,248,Van,Same-Day,Rainy,1,1,WH007,North Central,3000,No,No,Washing Machine,Appliances,40.0,163,40,Yes,No,Wooden crate,1200,No,No,14440.0,2024-11-21,Delivered,1
SL00761,Jaffna,Monaragala,445,Motorbike,Economy,Cloudy,5,5,WH005,Northern,3500,No,No,Mobile Phone,Electronics,0.3,184,25,Yes,No,Anti-static box with foam,600,Yes,No,8720.0,2024-12-02,Delivered,1
SL00762,Kandy,Chilaw,126,Lorry,Same-Day,Foggy,1,1,WH003,Central,5000,Yes,Yes,Refrigerator,Appliances,55.0,24,100,Yes,Yes,Wooden crate,1200,No,No,10860.0,2025-05-15,Delivered,1
SL00763,Matara,Galle,45,Motorbike,Same-Day,Foggy,1,2,WH009,Southern,3000,Yes,No,Glass Vase Set,Fragile Items,4.0,0,100,No,Yes,Bubble wrap and double box,850,Yes,No,3390.0,2025-01-20,Delivered,0
SL00764,Anuradhapura,Trincomalee,105,Van,Same-Day,Clear,1,1,WH007,North Central,3000,No,No,Air Conditioner,Appliances,45.0,118,40,Yes,No,Wooden crate,1200,No,No,8480.0,2024-01-21,Delivered,1
SL00765,Kurunegala,Trincomalee,199,Three Wheeler,Same-Day,Foggy,1,2,WH006,North Western,4000,Yes,No,Fresh Vegetables Crate,Groceries,20.0,387,20,Yes,No,Insulated box,400,No,Yes,10840.0,2024-02-07,Delivered,0
SL00766,Batticaloa,Monaragala,132,Three Wheeler,Express,Clear,1,1,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,14,100,Yes,Yes,Insulated box,400,No,Yes,5600.0,2024-10-11,Delivered,1
SL00767,Batticaloa,Anuradhapura,204,Motorbike,Express,Foggy,1,1,WH008,Eastern,2500,No,No,Documents Package,Documents,0.5,328,50,Yes,No,Padded envelope,150,No,No,6590.0,2024-03-07,Delivered,1
SL00768,Jaffna,Polonnaruwa,285,Three Wheeler,Express,Foggy,1,3,WH005,Northern,3500,No,No,Office Chair,Furniture,12.0,160,20,Yes,No,Corner guards and blankets,700,No,No,10870.0,2025-06-29,Delayed,0
SL00769,Matara,Kalutara,123,Three Wheeler,Same-Day,Stormy,1,1,WH009,Southern,3000,Yes,No,Fresh Vegetables Crate,Groceries,20.0,352,10,Yes,No,Insulated box,400,No,Yes,7630.0,2024-10-07,Delivered,1
SL00770,Matara,Kalutara,123,Motorbike,Economy,Cloudy,4,4,WH009,Southern,3000,Yes,No,Laptop,Electronics,2.5,42,100,Yes,Yes,Anti-static box with foam,600,Yes,No,2910.0,2025-03-06,Delivered,1
SL00771,Batticaloa,Badulla,139,Lorry,Same-Day,Stormy,1,2,WH008,Eastern,2500,No,No,Furniture Set,Furniture,80.0,2,50,Yes,Yes,Corner guards and blankets,700,No,No,11450.0,2025-03-09,Delivered,0
SL00772,Galle,Batticaloa,323,Van,Express,Cloudy,2,2,WH004,Southern,4500,Yes,No,Washing Machine,Appliances,40.0,340,100,Yes,No,Wooden crate,1200,No,No,12770.0,2025-03-18,Delivered,1
SL00773,Negombo,Chilaw,45,Lorry,Standard,Cloudy,2,2,WH010,Western,4000,Yes,Yes,Refrigerator,Appliances,55.0,262,20,Yes,No,Wooden crate,1200,No,No,4660.0,2024-12-07,Delivered,1
SL00774,Galle,Jaffna,525,Motorbike,Economy,Clear,5,5,WH004,Southern,4500,Yes,No,Documents Package,Documents,0.5,316,10,Yes,No,Padded envelope,150,No,No,10380.0,2024-02-04,Delivered,1
SL00775,Kurunegala,Monaragala,167,Motorbike,Same-Day,Rainy,1,1,WH006,North Western,4000,Yes,No,Glass Vase Set,Fragile Items,4.0,13,40,Yes,Yes,Bubble wrap and double box,850,Yes,No,8110.0,2025-03-18,Delivered,1
SL00776,Gampaha,Dambulla,146,Van,Same-Day,Foggy,1,1,WH002,Western,6000,Yes,No,Washing Machine,Appliances,40.0,0,40,No,Yes,Wooden crate,1200,No,No,10500.0,2024-08-26,Delivered,1
SL00777,Batticaloa,Vavuniya,227,Lorry,Economy,Stormy,4,5,WH008,Eastern,2500,No,No,Refrigerator,Appliances,55.0,337,10,Yes,No,Wooden crate,1200,No,No,7220.0,2024-01-27,Delivered,0
SL00778,Matara,Badulla,167,Van,Express,Clear,1,1,WH009,Southern,3000,Yes,No,Auto Spare Parts,Auto Parts,25.0,10,100,Yes,Yes,Reinforced carton,450,No,No,7410.0,2024-07-17,Delivered,1
SL00779,Matara,Kurunegala,224,Three Wheeler,Standard,Stormy,2,2,WH009,Southern,3000,Yes,No,Office Chair,Furniture,12.0,337,40,Yes,No,Corner guards and blankets,700,No,No,6680.0,2024-03-02,Delivered,1
SL00780,Jaffna,Polonnaruwa,285,Three Wheeler,Economy,Foggy,4,5,WH005,Northern,3500,No,No,Office Chair,Furniture,12.0,203,25,Yes,No,Corner guards and blankets,700,No,No,6600.0,2024-05-30,Delivered,0
SL00781,Jaffna,Kegalle,351,Three Wheeler,Standard,Cloudy,3,3,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,24,50,Yes,Yes,Insulated box,400,No,Yes,9230.0,2024-05-28,Delivered,1
SL00782,Galle,Puttalam,294,Three Wheeler,Same-Day,Stormy,1,2,WH004,Southern,4500,Yes,No,LED Television,Electronics,15.0,122,100,Yes,No,Anti-static box with foam,600,Yes,No,13560.0,2025-05-02,Delivered,0
SL00783,Negombo,Monaragala,222,Van,Standard,Foggy,2,2,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,191,50,Yes,No,Reinforced carton,450,No,No,6270.0,2025-04-10,Delivered,1
SL00784,Batticaloa,Matara,305,Three Wheeler,Same-Day,Rainy,2,2,WH008,Eastern,2500,No,No,LED Television,Electronics,15.0,258,50,Yes,No,Anti-static box with foam,600,Yes,No,13790.0,2024-12-05,Delivered,1
SL00785,Galle,Vavuniya,395,Motorbike,Express,Clear,2,2,WH004,Southern,4500,Yes,No,Glass Vase Set,Fragile Items,4.0,57,25,Yes,No,Bubble wrap and double box,850,Yes,No,13870.0,2024-05-25,Delivered,1
SL00786,Batticaloa,Trincomalee,135,Three Wheeler,Standard,Clear,2,2,WH008,Eastern,2500,No,No,Books Bundle,Books,10.0,121,20,Yes,No,Corrugated box,200,No,No,3680.0,2024-09-25,Delivered,1
SL00787,Kurunegala,Ampara,191,Van,Express,Rainy,1,1,WH006,North Western,4000,Yes,No,Dining Table,Furniture,35.0,3,25,Yes,Yes,Corner guards and blankets,700,No,No,8220.0,2024-05-20,Delivered,1
SL00788,Gampaha,Ratnapura,83,Motorbike,Express,Cloudy,1,2,WH002,Western,6000,Yes,No,Glass Vase Set,Fragile Items,4.0,209,25,Yes,No,Bubble wrap and double box,850,Yes,No,4310.0,2025-03-20,Delayed,0
SL00789,Gampaha,Negombo,27,Van,Express,Rainy,1,1,WH002,Western,6000,Yes,No,Washing Machine,Appliances,40.0,7,100,Yes,Yes,Wooden crate,1200,No,No,4340.0,2025-03-15,Delivered,1
SL00790,Colombo,Kegalle,78,Motorbike,Express,Foggy,1,1,WH001,Western,10000,Yes,Yes,Medicine Pack,Pharmacy,0.5,96,25,Yes,No,Sealed insulated pack,500,No,Yes,3520.0,2024-05-09,Delivered,1
SL00791,Negombo,Gampaha,27,Motorbike,Express,Clear,1,1,WH010,Western,4000,Yes,Yes,Documents Package,Documents,0.5,359,50,Yes,No,Padded envelope,150,No,No,1370.0,2025-02-01,Delivered,1
SL00792,Kurunegala,Gampaha,78,Motorbike,Economy,Rainy,4,6,WH006,North Western,4000,Yes,No,Documents Package,Documents,0.5,211,50,Yes,No,Padded envelope,150,No,No,1850.0,2025-05-21,Delayed,0
SL00793,Jaffna,Polonnaruwa,285,Three Wheeler,Economy,Foggy,4,4,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,126,20,Yes,No,Insulated box,400,No,Yes,5910.0,2024-08-11,Delivered,1
SL00794,Anuradhapura,Vavuniya,75,Three Wheeler,Express,Cloudy,1,1,WH007,North Central,3000,No,No,Books Bundle,Books,10.0,63,20,Yes,No,Corrugated box,200,No,No,3260.0,2025-03-31,Failed,0
SL00795,Kurunegala,Batticaloa,194,Motorbike,Same-Day,Stormy,1,1,WH006,North Western,4000,Yes,No,Documents Package,Documents,0.5,192,40,Yes,No,Padded envelope,150,No,No,8380.0,2025-05-24,Delivered,1
SL00796,Jaffna,Vavuniya,145,Motorbike,Same-Day,Rainy,1,1,WH005,Northern,3500,No,No,Mobile Phone,Electronics,0.3,155,100,Yes,No,Anti-static box with foam,600,Yes,No,6830.0,2024-03-25,Delivered,1
SL00797,Matara,Puttalam,317,Three Wheeler,Same-Day,Cloudy,2,2,WH009,Southern,3000,Yes,No,Books Bundle,Books,10.0,70,10,Yes,No,Corrugated box,200,No,No,13790.0,2025-07-13,Delivered,1
SL00798,Kurunegala,Trincomalee,199,Three Wheeler,Standard,Cloudy,2,2,WH006,North Western,4000,Yes,No,Ceramic Dinnerware Set,Fragile Items,6.0,369,25,Yes,No,Bubble wrap and double box,850,Yes,No,5960.0,2024-05-21,Delivered,1
SL00799,Jaffna,Colombo,400,Lorry,Standard,Cloudy,3,3,WH005,Northern,3500,No,No,Furniture Set,Furniture,80.0,226,40,Yes,No,Corner guards and blankets,700,No,No,13180.0,2024-01-13,Delivered,1
SL00800,Matara,Negombo,208,Three Wheeler,Economy,Rainy,4,4,WH009,Southern,3000,Yes,No,Frozen Food Pack,Groceries,15.0,127,40,Yes,No,Insulated box,400,No,Yes,4780.0,2025-07-19,Delivered,1
SL00801,Batticaloa,Badulla,139,Van,Same-Day,Cloudy,1,1,WH008,Eastern,2500,No,No,Auto Spare Parts,Auto Parts,25.0,239,100,Yes,No,Reinforced carton,450,No,No,7820.0,2025-04-05,Delivered,1
SL00802,Colombo,Nuwara Eliya,180,Lorry,Express,Foggy,1,1,WH001,Western,10000,Yes,Yes,Furniture Set,Furniture,80.0,176,100,Yes,No,Corner guards and blankets,700,No,No,10930.0,2024-12-29,Delivered,1
SL00803,Galle,Hambantota,120,Motorbike,Economy,Stormy,4,4,WH004,Southern,4500,Yes,No,Mobile Phone,Electronics,0.3,373,50,Yes,No,Anti-static box with foam,600,Yes,No,2790.0,2024-02-02,Delivered,1
SL00804,Kandy,Badulla,130,Three Wheeler,Economy,Stormy,4,4,WH003,Central,5000,Yes,Yes,Office Chair,Furniture,12.0,220,10,Yes,No,Corner guards and blankets,700,No,No,3590.0,2024-12-02,Delivered,1
SL00805,Jaffna,Galle,525,Van,Express,Clear,2,5,WH005,Northern,3500,No,No,Auto Spare Parts,Auto Parts,25.0,110,10,Yes,No,Reinforced carton,450,No,No,18420.0,2024-07-10,Delayed,0
SL00806,Gampaha,Nuwara Eliya,113,Three Wheeler,Standard,Rainy,2,2,WH002,Western,6000,Yes,No,Ceramic Dinnerware Set,Fragile Items,6.0,357,50,Yes,No,Bubble wrap and double box,850,Yes,No,3860.0,2025-01-12,Delivered,1
SL00807,Colombo,Trincomalee,260,Motorbike,Standard,Stormy,2,2,WH001,Western,10000,Yes,Yes,Documents Package,Documents,0.5,76,20,Yes,No,Padded envelope,150,No,No,6460.0,2025-02-02,Delivered,1
SL00808,Kandy,Batticaloa,165,Three Wheeler,Standard,Stormy,2,3,WH003,Central,5000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,360,40,Yes,No,Bubble wrap and double box,850,Yes,No,5350.0,2024-07-26,Delivered,0
SL00809,Batticaloa,Kurunegala,194,Motorbike,Express,Clear,1,1,WH008,Eastern,2500,No,No,Documents Package,Documents,0.5,248,10,Yes,No,Padded envelope,150,No,No,6730.0,2024-09-09,Delivered,1
SL00810,Kurunegala,Polonnaruwa,112,Motorbike,Economy,Stormy,4,4,WH006,North Western,4000,Yes,No,Documents Package,Documents,0.5,40,100,Yes,Yes,Padded envelope,150,No,No,2530.0,2025-04-12,Delivered,1
SL00811,Jaffna,Vavuniya,145,Van,Express,Stormy,1,1,WH005,Northern,3500,No,No,Air Conditioner,Appliances,45.0,336,100,Yes,No,Wooden crate,1200,No,No,8850.0,2024-07-06,Delivered,1
SL00812,Anuradhapura,Monaragala,248,Motorbike,Same-Day,Rainy,1,4,WH007,North Central,3000,No,No,Laptop,Electronics,2.5,100,25,Yes,No,Anti-static box with foam,600,Yes,No,10910.0,2024-03-09,Delayed,0
SL00813,Batticaloa,Hambantota,245,Three Wheeler,Same-Day,Cloudy,1,1,WH008,Eastern,2500,No,No,Ceramic Dinnerware Set,Fragile Items,6.0,2,50,Yes,Yes,Bubble wrap and double box,850,Yes,No,12030.0,2025-02-23,Failed,0
SL00814,Kandy,Kurunegala,42,Van,Express,Foggy,1,2,WH003,Central,5000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,0,10,No,Yes,Reinforced carton,450,No,No,3510.0,2025-04-17,Delivered,0
SL00815,Kurunegala,Kilinochchi,276,Motorbike,Economy,Rainy,4,4,WH006,North Western,4000,Yes,No,Glass Vase Set,Fragile Items,4.0,25,25,Yes,Yes,Bubble wrap and double box,850,Yes,No,6300.0,2024-05-19,Delivered,1
SL00816,Batticaloa,Gampaha,261,Motorbike,Economy,Clear,4,6,WH008,Eastern,2500,No,No,Mobile Phone,Electronics,0.3,11,20,Yes,Yes,Anti-static box with foam,600,Yes,No,5220.0,2024-10-12,Delayed,0
SL00817,Kandy,Colombo,115,Van,Same-Day,Rainy,1,1,WH003,Central,5000,Yes,Yes,Dining Table,Furniture,35.0,293,100,Yes,No,Corner guards and blankets,700,No,No,7710.0,2024-01-12,Delivered,1
SL00818,Kandy,Kalutara,140,Three Wheeler,Standard,Rainy,2,2,WH003,Central,5000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,37,100,Yes,Yes,Insulated box,400,No,Yes,4350.0,2024-02-18,Delivered,1
SL00819,Gampaha,Nuwara Eliya,113,Motorbike,Standard,Stormy,2,3,WH002,Western,6000,Yes,No,Documents Package,Documents,0.5,0,10,No,Yes,Padded envelope,150,No,No,3090.0,2024-09-12,Delivered,0
SL00820,Galle,Batticaloa,323,Van,Same-Day,Clear,2,2,WH004,Southern,4500,Yes,No,Air Conditioner,Appliances,45.0,27,25,Yes,No,Wooden crate,1200,No,No,17980.0,2024-03-05,Delivered,1
SL00821,Gampaha,Dambulla,146,Motorbike,Express,Rainy,1,1,WH002,Western,6000,Yes,No,Medicine Pack,Pharmacy,0.5,0,50,No,Yes,Sealed insulated pack,500,No,Yes,5740.0,2024-11-26,Delivered,1
SL00822,Galle,Kegalle,177,Lorry,Express,Foggy,1,1,WH004,Southern,4500,Yes,No,Furniture Set,Furniture,80.0,239,10,Yes,No,Corner guards and blankets,700,No,No,10390.0,2024-06-26,Delivered,1
SL00823,Anuradhapura,Chilaw,136,Lorry,Standard,Clear,2,2,WH007,North Central,3000,No,No,Refrigerator,Appliances,55.0,254,20,Yes,No,Wooden crate,1200,No,No,6620.0,2024-10-12,Delivered,1
SL00824,Colombo,Jaffna,400,Van,Express,Stormy,2,3,WH001,Western,10000,Yes,Yes,Air Conditioner,Appliances,45.0,326,40,Yes,No,Wooden crate,1200,No,No,16960.0,2025-08-05,Delivered,0
SL00825,Jaffna,Negombo,355,Van,Standard,Stormy,3,3,WH005,Northern,3500,No,No,Dining Table,Furniture,35.0,375,20,Yes,No,Corner guards and blankets,700,No,No,10500.0,2024-11-21,Delivered,1
SL00826,Gampaha,Ratnapura,83,Three Wheeler,Same-Day,Foggy,1,2,WH002,Western,6000,Yes,No,Frozen Food Pack,Groceries,15.0,249,40,Yes,No,Insulated box,400,No,Yes,5030.0,2024-01-14,Delivered,0
SL00827,Colombo,Kegalle,78,Motorbike,Same-Day,Cloudy,1,2,WH001,Western,10000,Yes,Yes,Medicine Pack,Pharmacy,0.5,239,20,Yes,No,Sealed insulated pack,500,No,Yes,3950.0,2025-01-18,Delayed,0
SL00828,Jaffna,Batticaloa,369,Three Wheeler,Express,Stormy,2,6,WH005,Northern,3500,No,No,Frozen Food Pack,Groceries,15.0,39,20,Yes,No,Insulated box,400,No,Yes,12950.0,2024-12-02,Delayed,0
SL00829,Jaffna,Badulla,413,Three Wheeler,Same-Day,Foggy,2,3,WH005,Northern,3500,No,No,Office Chair,Furniture,12.0,232,100,Yes,No,Corner guards and blankets,700,No,No,17840.0,2024-12-05,Delivered,0
SL00830,Galle,Batticaloa,323,Motorbike,Same-Day,Rainy,2,2,WH004,Southern,4500,Yes,No,Mobile Phone,Electronics,0.3,376,100,Yes,No,Anti-static box with foam,600,Yes,No,14300.0,2025-01-25,Delivered,1
SL00831,Kurunegala,Anuradhapura,110,Motorbike,Economy,Clear,4,4,WH006,North Western,4000,Yes,No,Documents Package,Documents,0.5,8,10,Yes,Yes,Padded envelope,150,No,No,2220.0,2024-05-24,Delivered,1
SL00832,Kandy,Jaffna,335,Three Wheeler,Express,Foggy,2,2,WH003,Central,5000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,124,20,Yes,No,Bubble wrap and double box,850,Yes,No,12380.0,2024-11-14,Delivered,1
SL00833,Galle,Matara,45,Van,Economy,Rainy,4,4,WH004,Southern,4500,Yes,No,Dining Table,Furniture,35.0,175,25,Yes,No,Corner guards and blankets,700,No,No,2720.0,2024-07-25,Delivered,1
SL00834,Batticaloa,Galle,323,Three Wheeler,Standard,Stormy,3,3,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,261,40,Yes,No,Insulated box,400,No,Yes,8870.0,2024-06-08,Delivered,1
SL00835,Colombo,Vavuniya,255,Three Wheeler,Economy,Clear,4,4,WH001,Western,10000,Yes,Yes,Frozen Food Pack,Groceries,15.0,173,50,Yes,No,Insulated box,400,No,Yes,5330.0,2024-06-28,Delivered,1
SL00836,Anuradhapura,Kalutara,257,Three Wheeler,Standard,Stormy,2,2,WH007,North Central,3000,No,No,Fresh Vegetables Crate,Groceries,20.0,307,50,Yes,No,Insulated box,400,No,Yes,6770.0,2025-04-25,Delivered,1
SL00837,Kandy,Batticaloa,165,Three Wheeler,Same-Day,Clear,1,1,WH003,Central,5000,Yes,Yes,Ceramic Dinnerware Set,Fragile Items,6.0,393,100,Yes,No,Bubble wrap and double box,850,Yes,No,8380.0,2025-03-01,Delivered,1
SL00838,Kurunegala,Vavuniya,183,Motorbike,Economy,Cloudy,4,4,WH006,North Western,4000,Yes,No,Glass Vase Set,Fragile Items,4.0,321,10,Yes,No,Bubble wrap and double box,850,Yes,No,4710.0,2024-05-07,Delivered,1
SL00839,Negombo,Trincomalee,279,Motorbike,Express,Stormy,1,2,WH010,Western,4000,Yes,Yes,Glass Vase Set,Fragile Items,4.0,389,25,Yes,No,Bubble wrap and double box,850,Yes,No,10350.0,2025-01-12,Delivered,0
SL00840,Anuradhapura,Hambantota,332,Three Wheeler,Express,Rainy,2,5,WH007,North Central,3000,No,No,LED Television,Electronics,15.0,205,100,Yes,No,Anti-static box with foam,600,Yes,No,11310.0,2024-05-31,Delayed,0
SL00841,Negombo,Kalutara,92,Three Wheeler,Express,Cloudy,1,1,WH010,Western,4000,Yes,Yes,Fresh Vegetables Crate,Groceries,20.0,316,100,Yes,No,Insulated box,400,No,Yes,4360.0,2024-04-04,Delivered,1
SL00842,Anuradhapura,Monaragala,248,Motorbike,Same-Day,Foggy,1,1,WH007,North Central,3000,No,No,Glass Vase Set,Fragile Items,4.0,236,20,Yes,No,Bubble wrap and double box,850,Yes,No,11260.0,2025-06-29,Delivered,1
SL00843,Negombo,Ratnapura,111,Motorbike,Economy,Clear,4,4,WH010,Western,4000,Yes,Yes,Glass Vase Set,Fragile Items,4.0,10,25,Yes,Yes,Bubble wrap and double box,850,Yes,No,3090.0,2024-08-02,Delivered,1
SL00844,Jaffna,Colombo,400,Motorbike,Express,Stormy,2,3,WH005,Northern,3500,No,No,Glass Vase Set,Fragile Items,4.0,0,10,No,Yes,Bubble wrap and double box,850,Yes,No,13970.0,2024-10-22,Failed,0
SL00845,Kandy,Trincomalee,180,Three Wheeler,Standard,Rainy,2,2,WH003,Central,5000,Yes,Yes,Cotton Clothing Bale,Clothing,8.0,121,40,Yes,No,Poly mailer bag,120,No,No,4710.0,2024-04-22,Delivered,1
SL00846,Negombo,Batticaloa,276,Van,Express,Rainy,1,1,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,0,20,No,Yes,Reinforced carton,450,No,No,10240.0,2025-02-22,Failed,0
SL00847,Negombo,Jaffna,355,Van,Express,Clear,2,2,WH010,Western,4000,Yes,Yes,Auto Spare Parts,Auto Parts,25.0,213,10,Yes,No,Reinforced carton,450,No,No,12360.0,2024-01-31,Delivered,1
SL00848,Batticaloa,Gampaha,261,Motorbike,Same-Day,Clear,1,4,WH008,Eastern,2500,No,No,Medicine Pack,Pharmacy,0.5,13,10,Yes,No,Sealed insulated pack,500,No,Yes,11980.0,2024-02-12,Delayed,0
SL00849,Galle,Puttalam,294,Motorbike,Same-Day,Stormy,1,2,WH004,Southern,4500,Yes,No,Laptop,Electronics,2.5,156,40,Yes,No,Anti-static box with foam,600,Yes,No,13260.0,2024-12-10,Delivered,0
SL00850,Kurunegala,Badulla,123,Van,Express,Cloudy,1,1,WH006,North Western,4000,Yes,No,Air Conditioner,Appliances,45.0,213,50,Yes,No,Wooden crate,1200,No,No,8200.0,2024-12-04,Delivered,1
SL00851,Colombo,Kalutara,42,Motorbike,Economy,Rainy,4,4,WH001,Western,10000,Yes,Yes,Laptop,Electronics,2.5,0,10,No,Yes,Anti-static box with foam,600,Yes,No,1610.0,2024-09-11,Delivered,1
SL00852,Batticaloa,Kegalle,205,Van,Economy,Foggy,4,6,WH008,Eastern,2500,No,No,Air Conditioner,Appliances,45.0,116,10,Yes,No,Wooden crate,1200,No,No,6250.0,2024-02-16,Delayed,0
SL00853,Batticaloa,Matara,305,Motorbike,Economy,Stormy,5,6,WH008,Eastern,2500,No,No,Mobile Phone,Electronics,0.3,61,25,Yes,No,Anti-static box with foam,600,Yes,No,6660.0,2025-05-02,Delivered,0
SL00854,Anuradhapura,Ratnapura,235,Motorbike,Express,Rainy,1,1,WH007,North Central,3000,No,No,Laptop,Electronics,2.5,312,100,Yes,No,Anti-static box with foam,600,Yes,No,7910.0,2025-05-24,Delivered,1
SL00855,Jaffna,Dambulla,275,Van,Economy,Rainy,4,7,WH005,Northern,3500,No,No,Washing Machine,Appliances,40.0,79,40,Yes,No,Wooden crate,1200,No,No,7210.0,2024-08-04,Delayed,0
SL00856,Gampaha,Jaffna,371,Van,Economy,Clear,5,5,WH002,Western,6000,Yes,No,Dining Table,Furniture,35.0,15,25,Yes,Yes,Corner guards and blankets,700,No,No,8850.0,2024-08-13,Delivered,1
SL00857,Batticaloa,Dambulla,151,Three Wheeler,Same-Day,Rainy,1,1,WH008,Eastern,2500,No,No,Fresh Vegetables Crate,Groceries,20.0,344,100,Yes,No,Insulated box,400,No,Yes,7790.0,2024-12-06,Delivered,1
SL00858,Negombo,Kegalle,73,Motorbike,Same-Day,Cloudy,1,1,WH010,Western,4000,Yes,Yes,Medicine Pack,Pharmacy,0.5,387,100,Yes,No,Sealed insulated pack,500,No,Yes,4130.0,2025-07-29,Failed,0
SL00859,Galle,Matara,45,Three Wheeler,Standard,Clear,2,2,WH004,Southern,4500,Yes,No,Cotton Clothing Bale,Clothing,8.0,77,10,Yes,No,Poly mailer bag,120,No,No,1760.0,2024-07-11,Delivered,1
SL00860,Negombo,Nuwara Eliya,137,Motorbike,Express,Cloudy,1,1,WH010,Western,4000,Yes,Yes,Laptop,Electronics,2.5,315,100,Yes,No,Anti-static box with foam,600,Yes,No,5270.0,2025-07-02,Delivered,1
SL00861,Anuradhapura,Hambantota,332,Three Wheeler,Standard,Cloudy,3,6,WH007,North Central,3000,No,No,Ceramic Dinnerware Set,Fragile Items,6.0,84,50,Yes,No,Bubble wrap and double box,850,Yes,No,8860.0,2024-04-19,Delayed,0
